age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,marital_unknown,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,default_unknown,default_yes,housing_unknown,housing_yes,loan_unknown,loan_yes,contact_telephone,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_nonexistent,poutcome_success,prob_yes,expected_profit
45,207,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.7935519588390972,783.2019588390972
58,487,1,999,2,-3.4,92.649,-30.1,0.716,5017.5,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.8075478198981301,783.1978198981301
31,241,1,999,1,-1.7,94.027,-38.3,0.886,4991.6,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7952359757579187,783.1859757579188
29,116,2,999,0,-1.8,93.749,-34.6,0.645,5008.7,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7889774160727248,783.1774160727248
26,474,7,999,0,-1.7,94.215,-40.3,0.822,4991.6,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.8068537448545101,783.15374485451
26,175,5,999,0,-1.8,92.843,-50.0,1.811,5099.1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.7918649746444802,783.1149746444803
39,217,1,999,0,-3.4,92.431,-26.9,0.72,5017.5,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7938789548109912,783.0289548109912
25,732,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.8195198793025403,782.9198793025403
46,245,2,999,4,-1.7,94.027,-38.3,0.904,4991.6,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7950771244398261,782.8271244398261
58,154,1,999,1,-3.0,92.713,-33.0,0.72,5023.5,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7905243808713706,782.8243808713705
48,95,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.7875084863824146,782.7584863824145
38,289,2,999,0,-2.9,92.201,-31.4,0.879,5076.2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.7971455142683623,782.6955142683623
66,881,3,999,1,-1.8,93.369,-34.8,0.646,5008.7,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.8267327314914737,782.6827314914738
30,300,3,999,0,-1.8,93.876,-40.0,0.682,5008.7,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.7976482904482461,782.6482904482461
49,226,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.7939162796697993,782.6162796697993
50,278,5,6,1,-1.7,94.055,-39.8,0.72,4991.6,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.7964924223899207,782.5924223899207
34,195,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.7922676791315327,782.5176791315328
47,118,2,3,1,-2.9,92.963,-40.8,1.262,5076.2,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.7883956589988115,782.4956589988115
45,438,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.8043921953233251,782.4921953233251
29,90,2,4,1,-2.9,92.201,-31.4,0.879,5076.2,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.7868386754791548,782.3386754791547
34,360,1,999,1,-1.8,93.369,-34.8,0.636,5008.7,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8003354903123937,782.3354903123937
29,442,3,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.8043702243662761,782.2702243662761
38,180,2,999,1,-3.4,92.431,-26.9,0.74,5017.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.7912516181226439,782.2516181226439
58,89,2,999,0,-2.9,92.201,-31.4,0.883,5076.2,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7866832657325615,782.2332657325614
36,569,3,999,0,-3.4,92.379,-29.8,0.781,5017.5,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.8106556718871855,782.2056718871854
47,178,1,999,0,-1.8,93.876,-40.0,0.701,5008.7,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.7910309279055372,782.1309279055372
29,263,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7952257193809404,782.0757193809404
55,160,3,999,0,-1.7,94.215,-40.3,0.896,4991.6,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.7900695554259678,782.0695554259678
42,84,3,999,0,-3.4,92.379,-29.8,0.778,5017.5,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.7862555556654766,782.0555556654765
37,432,1,999,0,-1.8,92.843,-50.0,1.64,5099.1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.8036192245234856,782.0192245234855
34,218,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.7928901307895632,781.9901307895632
48,301,1,999,1,-3.4,92.431,-26.9,0.74,5017.5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.7970050393015738,781.955039301574
27,429,2,999,0,-2.9,92.201,-31.4,0.879,5076.2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.8033672543510327,781.9172543510327
50,245,2,999,0,-1.8,93.369,-34.8,0.643,5008.7,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.7941059418221669,781.8559418221669
34,193,2,8,1,-1.8,93.075,-47.1,1.365,5099.1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.7914969539021947,781.8469539021946
48,288,1,999,1,-1.7,94.215,-40.3,0.876,4991.6,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.7961581014339731,781.7581014339731
60,95,1,3,1,-3.4,92.379,-29.8,0.809,5017.5,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.7864921337062908,781.7421337062908
32,313,2,999,1,-2.9,92.201,-31.4,0.879,5076.2,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7972734171925094,781.6234171925095
35,181,1,999,0,-1.7,94.055,-39.8,0.739,4991.6,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.7906596001139281,781.6096001139282
33,289,1,999,1,-1.7,94.215,-40.3,0.827,4991.6,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.7959701264473831,781.5201264473831
32,215,2,999,0,-3.0,92.713,-33.0,0.707,5023.5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7922553335847814,781.5053335847814
28,76,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7852801111990793,781.4801111990793
51,334,2,6,4,-1.1,94.767,-50.8,1.049,4963.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.798072928740468,781.372928740468
33,203,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.7913628774984962,781.2128774984963
31,382,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.8003106599378326,781.2106599378326
35,71,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7846855099540281,781.1355099540282
23,267,1,999,2,-1.7,94.215,-40.3,0.893,4991.6,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.7944777362733567,781.1277362733567
30,103,2,999,0,-1.1,94.199,-37.5,0.878,4963.6,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.7862718328974284,781.1218328974285
33,86,1,999,0,-1.8,92.843,-50.0,1.757,5099.1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.7853973764537694,781.0973764537695
41,175,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7898368206891416,781.0868206891416
38,122,1,999,0,-1.8,92.843,-50.0,1.687,5099.1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.787103925498343,781.0039254983429
35,554,1,999,0,-3.0,92.713,-33.0,0.707,5023.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.8086986367827201,780.99863678272
23,262,3,999,0,-1.1,94.601,-49.5,1.025,4963.6,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.7940788233204832,780.9788233204831
51,509,1,999,0,-2.9,92.963,-40.8,1.268,5076.2,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.8064124184398055,780.9624184398054
30,222,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7919615031993136,780.8615031993136
26,239,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7927543072511837,780.8043072511837
33,121,2,999,1,-1.8,93.369,-34.8,0.649,5008.7,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7868353125618601,780.7853125618602
30,224,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7919615031993136,780.7615031993136
28,153,1,999,0,-2.9,92.201,-31.4,0.879,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.7883796737678721,780.7296737678721
33,251,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.7932534215074907,780.7034215074907
43,180,2,999,0,-1.8,92.843,-50.0,1.799,5099.1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.7897021316536998,780.7021316536999
33,224,2,999,1,-1.1,94.199,-37.5,0.879,4963.6,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7918216217506736,780.6216217506735
38,269,5,3,2,-1.8,93.876,-40.0,0.682,5008.7,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.7940711154381318,780.6211154381317
58,430,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.8021143012071112,780.6143012071112
43,408,1,999,1,-3.4,92.431,-26.9,0.744,5017.5,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.8009752376208582,780.5752376208583
56,540,1,999,1,-1.8,93.876,-40.0,0.701,5008.7,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.8075682279791134,780.5682279791134
28,254,5,999,0,-3.4,92.649,-30.1,0.715,5017.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.793217972324763,780.5179723247629
61,949,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.8279388445317419,780.4888445317418
58,282,2,999,0,-1.8,93.075,-47.1,1.415,5099.1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.7945859898169036,780.4859898169036
31,207,1,999,0,-1.8,93.369,-34.8,0.655,5008.7,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.7908113506434327,780.4613506434326
39,165,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7886699465200835,780.4199465200835
36,342,1,999,2,-3.4,92.431,-26.9,0.739,5017.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7974806823827779,780.3806823827779
34,96,2,999,0,-2.9,92.963,-40.8,1.262,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.78517258529006,780.37258529006
43,2062,2,8,1,-3.0,92.713,-33.0,0.709,5023.5,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.8834436628948438,780.3436628948438
41,160,2,999,0,-2.9,92.963,-40.8,1.262,5076.2,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.7883423728518816,780.3423728518816
41,252,1,999,1,-1.7,94.027,-38.3,0.905,4991.6,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.792889402397034,780.289402397034
38,557,1,999,0,-1.8,93.369,-34.8,0.655,5008.7,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.8081339617689214,780.2839617689214
49,292,1,999,0,-3.4,92.379,-29.8,0.768,5017.5,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.7947752348040255,780.1752348040254
27,107,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.7854080857768986,780.0580857768986
32,206,1,999,1,-1.7,94.215,-40.3,0.893,4991.6,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.7903325072045531,780.0325072045531
65,384,2,999,0,-3.4,92.431,-26.9,0.744,5017.5,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.7991870382606111,779.987038260611
39,90,2,999,0,-1.7,94.215,-40.3,0.896,4991.6,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.7844350545963154,779.9350545963154
31,591,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.8094411063949607,779.8911063949607
34,75,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7835693301584468,779.8193301584467
31,625,4,999,0,-1.8,93.369,-34.8,0.651,5008.7,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.8110525537887684,779.8025537887684
56,414,1,999,1,-3.4,92.649,-30.1,0.716,5017.5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.8004075622861109,779.7075622861108
70,268,2,999,1,-1.8,93.749,-34.6,0.642,5008.7,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7931072121224579,779.7072121224579
34,393,4,999,0,-3.4,92.649,-30.1,0.715,5017.5,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.7993077916574072,779.6577916574072
21,270,1,999,0,-1.7,94.055,-39.8,0.72,4991.6,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7930787787817442,779.5787787817442
33,257,3,999,0,-2.9,92.963,-40.8,1.262,5076.2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.7924222531566468,779.5722531566468
46,679,1,999,0,-3.0,92.713,-33.0,0.706,5023.5,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8133973659713146,779.4473659713145
39,713,2,999,0,-1.7,94.055,-39.8,0.72,4991.6,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.8150484141745368,779.3984141745368
26,479,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.803326086895523,779.3760868955229
28,157,2,999,1,-1.8,93.369,-34.8,0.636,5008.7,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.787190336326628,779.3403363266281
55,217,2,999,0,-1.8,92.843,-50.0,1.703,5099.1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.7901649265104165,779.3149265104164
27,331,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7958598745290938,779.3098745290938
31,168,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.787662252955311,779.262252955311
34,88,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7835693301584468,779.1693301584468
30,98,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.7839348920160033,779.0348920160034
